Unnamed: 0.1,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status,Launchpad,Launch Complex,State,Country,Year,Month,Day,Rocket Name/Model,Payloads
184,184,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2018,12,4,Ariane 5 ECA,GSAT-11 & GEO-KOMPSAT 2A
185,185,SpaceX,StatusActive,50.0,Success,SLC-4E,Vandenberg AFB,California,USA,2018,12,3,Falcon 9 Block 5,Spaceflight SSO-A
186,186,Roscosmos,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2018,12,3,Soyuz FG,Soyuz MS-11 (57S)
187,187,VKS RF,StatusRetired,41.8,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,2018,11,30,Rokot/Briz KM,Cosmos 2530 to 2532
188,188,ISRO,StatusActive,21.0,Success,First Launch Pad,Satish Dhawan Space Centre,,India,2018,11,29,PSLV-CA,HySIS
189,189,Arianespace,StatusActive,37.0,Success,ELV-1 (SLV),Guiana Space Centre,French Guiana,France,2018,11,21,Vega,Mohammed VI-B
190,190,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,11,19,Long March 2D,"Shiyan-6, Jiading-1 (OKW-01), & Others"
191,191,CASC,StatusActive,,Success,LC-3,Xichang Satellite Launch Center,,China,2018,11,18,Long March 3B/YZ-1,BeiDou-3 M17 & M18
192,192,Northrop,StatusRetired,85.0,Success,LP-0A,Wallops Flight Facility,Virginia,USA,2018,11,17,Antares 230,CRS NG-10
193,193,Roscosmos,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,2018,11,16,Soyuz FG,Progress MS-10 (71P)
194,194,SpaceX,StatusActive,50.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2018,11,15,Falcon 9 Block 5,Es'hail 2
195,195,ISRO,StatusActive,62.0,Success,Second Launch Pad,Satish Dhawan Space Centre,,India,2018,11,14,GSLV Mk III,GSAT 29
196,196,Rocket Lab,StatusActive,7.5,Success,Rocket Lab LC-1A,M?hia Peninsula,,New Zealand,2018,11,11,Electron/Curie,It's Business Time
197,197,Arianespace,StatusActive,,Success,ELS,Guiana Space Centre,French Guiana,France,2018,11,7,Soyuz ST-B/Fregat-M,MetOp C
198,198,VKS RF,StatusActive,48.5,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2018,11,3,Soyuz 2.1b/Fregat,GLONASS-M No.54S
199,199,CASC,StatusActive,29.15,Success,LC-2,Xichang Satellite Launch Center,,China,2018,11,1,Long March 3B/E,Beidou-3 G1
200,200,MHI,StatusActive,90.0,Success,LA-Y1,Tanegashima Space Center,,Japan,2018,10,29,H-IIA 202,"Ibuki 2, KhalifaSat & Others"
201,201,CASC,StatusActive,30.8,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,10,29,Long March 2C,"CFOSAT, Zhaojin-1, Hongyan-1, & Others"
202,202,Landspace,StatusRetired,,Failure,Site 95,Jiuquan Satellite Launch Center,,China,2018,10,27,ZhuQue-1,CCTV Future-1
203,203,Roscosmos,StatusActive,35.0,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2018,10,25,Soyuz 2.1b,Lotus-S No.4
204,204,CASC,StatusActive,64.68,Success,LC-9,Taiyuan Satellite Launch Center,,China,2018,10,24,Long March 4B,Haiyang-2B
205,205,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2018,10,20,Ariane 5 ECA,BepiColombo
206,206,ULA,StatusActive,153.0,Success,SLC-41,Cape Canaveral AFS,Florida,USA,2018,10,17,Atlas V 551,AEHF-4
207,207,CASC,StatusActive,,Success,LC-3,Xichang Satellite Launch Center,,China,2018,10,15,Long March 3B/YZ-1,BeiDou-3 M15 & M16
208,208,Roscosmos,StatusRetired,,Failure,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2018,10,11,Soyuz FG,Soyuz MS-10 (56S)
209,209,CASC,StatusActive,30.8,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,10,9,Long March 2C,Yaogan-32 Group 01
210,210,SpaceX,StatusActive,50.0,Success,SLC-4E,Vandenberg AFB,California,USA,2018,10,8,Falcon 9 Block 5,SAOCOM 1A
211,211,ExPace,StatusActive,,Success,Site 95,Jiuquan Satellite Launch Center,,China,2018,9,29,Kuaizhou 1A,CentiSpace-1 S1
212,212,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2018,9,25,Ariane 5 ECA,Horizons-3e & Azerspace 2/Intelsat 38
213,213,MHI,StatusRetired,112.5,Success,LA-Y2,Tanegashima Space Center,,Japan,2018,9,22,H-IIB,HTV-7
214,214,CASC,StatusActive,,Success,LC-2,Xichang Satellite Launch Center,,China,2018,9,19,Long March 3B/YZ-1,BeiDou-3 M13 & M14
215,215,ISRO,StatusActive,21.0,Success,First Launch Pad,Satish Dhawan Space Centre,,India,2018,9,16,PSLV-CA,SSTL-1 & NovaSAR-S
216,216,ULA,StatusRetired,,Success,SLC-2W,Vandenberg AFB,California,USA,2018,9,15,Delta II 7420-10C,ICESat-2
217,217,SpaceX,StatusActive,50.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,9,10,Falcon 9 Block 5,Telstar 18V / APStar 5C
218,218,CASC,StatusActive,30.8,Success,Taiyuan Satellite Launch Center,,,China,2018,9,7,Long March 2C,Haiyang 1C (HY-1C)
219,219,Exos,StatusActive,,Partial Failure,Vertical Launch Area,Spaceport America,,New Mexico,2018,8,25,SARGE,Launch 1
220,220,CASC,StatusActive,,Success,LC-3,Xichang Satellite Launch Center,,China,2018,8,24,Long March 3B/YZ-1,BeiDou-3 M11 & M12
221,221,Arianespace,StatusActive,37.0,Success,ELV-1 (SLV),Guiana Space Centre,French Guiana,France,2018,8,22,Vega,ADM-Aeolus
222,222,ULA,StatusActive,350.0,Success,SLC-37B,Cape Canaveral AFS,Florida,USA,2018,8,12,Delta IV Heavy,Parker Solar Probe
223,223,SpaceX,StatusActive,50.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,8,7,Falcon 9 Block 5,Merah Putih (Telkom-4)
224,224,CASC,StatusActive,64.68,Success,LC-9,Taiyuan Satellite Launch Center,,China,2018,7,31,Long March 4B,Gaofen 11
225,225,CASC,StatusActive,,Success,LC-3,Xichang Satellite Launch Center,,China,2018,7,29,Long March 3B/YZ-1,BeiDou-3 M5 & M6
226,226,SpaceX,StatusActive,50.0,Success,SLC-4E,Vandenberg AFB,California,USA,2018,7,25,Falcon 9 Block 5,Iridium-7
227,227,Arianespace,StatusRetired,,Success,ELA-3,Guiana Space Centre,French Guiana,France,2018,7,25,Ariane 5 ES,Galileo FOC FM19-FM22
228,228,SpaceX,StatusActive,50.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,7,22,Falcon 9 Block 5,Telstar 19V
229,229,Blue Origin,StatusActive,,Success,Blue Origin Launch Site,West Texas,Texas,USA,2018,7,18,New Shepard,NS-9 (Inflight Escape Test)
230,230,Roscosmos,StatusActive,48.5,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,2018,7,9,Soyuz 2.1a,Progress MS-09 (70P)
231,231,CASC,StatusActive,69.7,Success,LC-2,Xichang Satellite Launch Center,,China,2018,7,9,Long March 3A,BeiDou-2 I7
232,232,CASC,StatusActive,30.8,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,7,9,Long March 2C,PRSS-1 & PakTES-1A
233,233,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,6,29,Falcon 9 Block 4,CRS-15
234,234,CASC,StatusActive,30.8,Success,LC-3,Xichang Satellite Launch Center,,China,2018,6,27,Long March 2C,XJSS A & B
235,235,VKS RF,StatusActive,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2018,6,16,Soyuz 2.1b/Fregat-M,GLONASS-M No.53S
236,236,MHI,StatusActive,90.0,Success,LA-Y1,Tanegashima Space Center,,Japan,2018,6,12,H-IIA 202,IGS Radar-6
237,237,Roscosmos,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2018,6,6,Soyuz FG,Soyuz MS-09 (55S)
238,238,CASC,StatusActive,69.7,Success,LC-2,Xichang Satellite Launch Center,,China,2018,6,5,Long March 3A,Fengyun 2H
239,239,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,6,4,Falcon 9 Block 4,SES-12
240,240,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,6,2,Long March 2D,Gaofen 6 & Luojia 1
241,241,SpaceX,StatusRetired,62.0,Success,SLC-4E,Vandenberg AFB,California,USA,2018,5,22,Falcon 9 Block 4,Iridium-6 & GRACE-FO
242,242,Northrop,StatusRetired,85.0,Success,LP-0A,Wallops Flight Facility,Virginia,USA,2018,5,21,Antares 230,CRS OA-9E
243,243,CASC,StatusActive,64.68,Success,LC-3,Xichang Satellite Launch Center,,China,2018,5,20,Long March 4C,"Queqiao, Longjiang 1 & 2"
244,244,SpaceX,StatusActive,50.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2018,5,11,Falcon 9 Block 5,Bangabandhu-1
245,245,CASC,StatusActive,64.68,Success,LC-9,Taiyuan Satellite Launch Center,,China,2018,5,8,Long March 4C,Gaofen 5
246,246,ULA,StatusActive,109.0,Success,SLC-3E,Vandenberg AFB,California,USA,2018,5,5,Atlas V 401,InSight
247,247,CASC,StatusActive,29.15,Success,LC-2,Xichang Satellite Launch Center,,China,2018,5,3,Long March 3B/E,Apstar 6C
248,248,Blue Origin,StatusActive,,Success,Blue Origin Launch Site,West Texas,Texas,USA,2018,4,29,New Shepard,NS-8
249,249,CASC,StatusActive,5.3,Success,Site 95,Jiuquan Satellite Launch Center,,China,2018,4,26,Long March 11,Zhuhai-1 2A to 2D
250,250,Eurockot,StatusRetired,41.8,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,2018,4,25,Rokot/Briz KM,Sentinel-3B
251,251,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,4,18,Falcon 9 Block 4,Transiting Exoplanet Survey Satellite (TESS)
252,252,VKS RF,StatusActive,65.0,Success,Site 81/24,Baikonur Cosmodrome,,Kazakhstan,2018,4,18,Proton-M/Briz-M,Blagovest-12L
253,253,ULA,StatusActive,153.0,Success,SLC-41,Cape Canaveral AFS,Florida,USA,2018,4,14,Atlas V 551,AFSPC-11
254,254,ISRO,StatusActive,31.0,Success,First Launch Pad,Satish Dhawan Space Centre,,India,2018,4,11,PSLV-XL,IRNSS-1I
255,255,CASC,StatusActive,64.68,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,4,10,Long March 4C,"Yaogan 31 A, B, & C"
256,256,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2018,4,5,Ariane 5 ECA,Superbird-B3/DSN-1 & HYLAS-4
257,257,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,4,2,Falcon 9 Block 4,CRS-14
258,258,CASC,StatusActive,64.68,Success,LC-9,Taiyuan Satellite Launch Center,,China,2018,3,31,Long March 4C,Gaofen-1 02-04
259,259,SpaceX,StatusRetired,62.0,Success,SLC-4E,Vandenberg AFB,California,USA,2018,3,30,Falcon 9 Block 4,Iridium-5
260,260,CASC,StatusActive,,Success,LC-2,Xichang Satellite Launch Center,,China,2018,3,29,Long March 3B/YZ-1,BeiDou-3 M9 & M10
261,261,Roscosmos,StatusActive,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2018,3,29,Soyuz 2.1v,Cosmos 2525
262,262,ISRO,StatusActive,47.0,Success,Second Launch Pad,Satish Dhawan Space Centre,,India,2018,3,29,GSLV Mk II,GSAT-6A
263,263,Roscosmos,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2018,3,21,Soyuz FG,Soyuz MS-08 (54S)
264,264,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,3,17,Long March 2D,LKW-4
265,265,Arianespace,StatusActive,,Success,ELS,Guiana Space Centre,French Guiana,France,2018,3,9,Soyuz ST-B/Fregat-MT,O3b FM13-FM16
266,266,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,3,6,Falcon 9 Block 4,Hispasat 30W-6
267,267,ULA,StatusActive,145.0,Success,SLC-41,Cape Canaveral AFS,Florida,USA,2018,3,1,Atlas V 541,GOES-S (GOES-17)
268,268,MHI,StatusActive,90.0,Success,LA-Y1,Tanegashima Space Center,,Japan,2018,2,27,H-IIA 202,IGS-Optical 6
269,269,SpaceX,StatusRetired,62.0,Success,SLC-4E,Vandenberg AFB,California,USA,2018,2,22,Falcon 9 Block 3,"PAZ & Tintin A, Tintin B"
270,270,Roscosmos,StatusActive,48.5,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,2018,2,13,Soyuz 2.1a,Progress MS-08 (69P)
271,271,CASC,StatusActive,,Success,LC-2,Xichang Satellite Launch Center,,China,2018,2,12,Long March 3B/YZ-1,BeiDou-3 M3 & M4
272,272,SpaceX,StatusActive,90.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2018,2,6,Falcon Heavy,Test Flight
273,273,JAXA,StatusActive,,Success,Uchinoura Space Center,,,Japan,2018,2,3,SS-520,Tricom-1R
274,274,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,2,2,Long March 2D,CSES & Rideshares
275,275,Roscosmos,StatusActive,48.5,Success,Site 1S,Vostochny Cosmodrome,,Russia,2018,2,1,Soyuz 2.1a/Fregat-M,Kanopus-V No. 3-4 & Rideshares
276,276,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,1,31,Falcon 9 Block 3,GovSat-1 / SES-16
277,277,Arianespace,StatusActive,200.0,Partial Failure,ELA-3,Guiana Space Centre,French Guiana,France,2018,1,25,Ariane 5 ECA,SES-14/GOLD & Al Yah-3
278,278,CASC,StatusActive,30.8,Success,LC-3,Xichang Satellite Launch Center,,China,2018,1,25,Long March 2C,"Yaogan 30 J, K & L"
279,279,Rocket Lab,StatusActive,7.5,Success,Rocket Lab LC-1A,M?hia Peninsula,,New Zealand,2018,1,21,Electron/Curie,Still Testing
280,280,ULA,StatusActive,115.0,Success,SLC-41,Cape Canaveral AFS,Florida,USA,2018,1,20,Atlas V 411,SBIRS GEO-4
281,281,CASC,StatusActive,5.3,Success,Site 95,Jiuquan Satellite Launch Center,,China,2018,1,19,Long March 11,"Jilin-1 07, 08 & Others"
282,282,JAXA,StatusActive,39.0,Success,Mu Pad,Uchinoura Space Center,,Japan,2018,1,17,Epsilon PBS,ASNARO 2
283,283,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2018,1,13,Long March 2D,LKW-3
284,284,ULA,StatusRetired,,Success,SLC-6,Vandenberg AFB,California,USA,2018,1,12,"Delta IV Medium+ (5,2)",NROL-47
285,285,ISRO,StatusActive,31.0,Success,First Launch Pad,Satish Dhawan Space Centre,,India,2018,1,12,PSLV-XL,Cartosat-2F & Rideshares
286,286,CASC,StatusActive,,Success,LC-2,Xichang Satellite Launch Center,,China,2018,1,11,Long March 3B/YZ-1,BeiDou-3 M7 & M8
287,287,CASC,StatusActive,29.75,Success,LC-9,Taiyuan Satellite Launch Center,,China,2018,1,9,Long March 2D,SuperView 03 & 04
288,288,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2018,1,8,Falcon 9 Block 4,Zuma
289,289,Land Launch,StatusActive,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,2017,12,26,Zenit-3 SLBF,AngoSat-1
290,290,CASC,StatusActive,30.8,Success,LC-3,Xichang Satellite Launch Center,,China,2017,12,25,Long March 2C,"Yaogan-30 G, H & I"
291,291,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2017,12,23,Long March 2D,LKW-2
292,292,SpaceX,StatusRetired,62.0,Success,SLC-4E,Vandenberg AFB,California,USA,2017,12,23,Falcon 9 Block 3,Iridium-4
293,293,MHI,StatusActive,90.0,Success,LA-Y1,Tanegashima Space Center,,Japan,2017,12,23,H-IIA 202,GCOM-C & SLATS
294,294,Roscosmos,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2017,12,17,Soyuz FG,Soyuz MS-07 (53S)
295,295,Blue Origin,StatusActive,,Success,Blue Origin Launch Site,West Texas,Texas,USA,2017,12,17,New Shepard,NS-7
296,296,SpaceX,StatusRetired,62.0,Success,SLC-40,Cape Canaveral AFS,Florida,USA,2017,12,15,Falcon 9 Block 3,CRS-13
297,297,Arianespace,StatusRetired,,Success,ELA-3,Guiana Space Centre,French Guiana,France,2017,12,12,Ariane 5 ES,Galileo FOC FM15-FM18
298,298,CASC,StatusActive,29.15,Success,LC-2,Xichang Satellite Launch Center,,China,2017,12,10,Long March 3B/E,Alcomsat-1
299,299,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2017,12,3,Long March 2D,LKW-1
300,300,VKS RF,StatusActive,35.0,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2017,12,2,Soyuz 2.1b,Cosmos 2524
301,301,Roscosmos,StatusActive,,Failure,Site 1S,Vostochny Cosmodrome,,Russia,2017,11,28,Soyuz 2.1b/Fregat-M,Meteor-M No.2-1 & Rideshares
302,302,CASC,StatusActive,30.8,Success,LC-3,Xichang Satellite Launch Center,,China,2017,11,24,Long March 2C,"Yaogan-30 D, E, & F"
303,303,CASC,StatusActive,,Success,LC-16,Taiyuan Satellite Launch Center,,China,2017,11,21,Long March 6,"Jilin-1 Video 04, 05 & 06"
304,304,ULA,StatusRetired,,Success,SLC-2W,Vandenberg AFB,California,USA,2017,11,18,Delta II 7920-10C,JPSS-1
305,305,CASC,StatusActive,64.68,Success,LC-9,Taiyuan Satellite Launch Center,,China,2017,11,14,Long March 4C,Fengyun 3D
306,306,Northrop,StatusRetired,85.0,Success,LP-0A,Wallops Flight Facility,Virginia,USA,2017,11,12,Antares 230,CRS OA-8E
307,307,Arianespace,StatusActive,37.0,Success,ELV-1 (SLV),Guiana Space Centre,French Guiana,France,2017,11,8,Vega,Mohammed VI-A
308,308,CASC,StatusActive,,Success,LC-2,Xichang Satellite Launch Center,,China,2017,11,5,Long March 3B/YZ-1,BeiDou-3 M1 & M2
309,309,Northrop,StatusActive,45.0,Success,SLC-576E,Vandenberg AFB,California,USA,2017,10,31,Minotaur C (Taurus),SkySat & Flock-3m
310,310,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,10,30,Falcon 9 Block 4,Koreasat 5A
311,311,ULA,StatusActive,123.0,Success,SLC-41,Cape Canaveral AFS,Florida,USA,2017,10,15,Atlas V 421,NROL-52
312,312,Roscosmos,StatusActive,48.5,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,2017,10,14,Soyuz 2.1a,Progress MS-07 (68P)
313,313,Eurockot,StatusRetired,41.8,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,2017,10,13,Rokot/Briz KM,Sentinel-5P
314,314,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,10,11,Falcon 9 Block 3,SES-11 / EchoStar 105
315,315,MHI,StatusActive,90.0,Success,LA-Y1,Tanegashima Space Center,,Japan,2017,10,9,H-IIA 202,QZS-4
316,316,SpaceX,StatusRetired,62.0,Success,SLC-4E,Vandenberg AFB,California,USA,2017,10,9,Falcon 9 Block 4,Iridium-3
317,317,CASC,StatusActive,29.75,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2017,10,9,Long March 2D,VRSS-2
318,318,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2017,9,29,Ariane 5 ECA,"Intelsat 37e, BSAT-4a"
319,319,CASC,StatusActive,30.8,Success,LC-3,Xichang Satellite Launch Center,,China,2017,9,29,Long March 2C,"Yaogan-30 A, B & C"
320,320,VKS RF,StatusActive,65.0,Success,Site 200/39,Baikonur Cosmodrome,,Kazakhstan,2017,9,28,Proton-M/Briz-M,AsiaSat 9
321,321,ULA,StatusActive,145.0,Success,SLC-3E,Vandenberg AFB,California,USA,2017,9,24,Atlas V 541,NROL-42
322,322,ILS,StatusActive,65.0,Success,Site 200/39,Baikonur Cosmodrome,,Kazakhstan,2017,9,11,Proton-M/Briz-M,Amazonas 5
323,323,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,9,7,Falcon 9 Block 4,OTV-5
324,324,ISRO,StatusActive,31.0,Failure,First Launch Pad,Satish Dhawan Space Centre,,India,2017,8,31,PSLV-XL,IRNSS-1H
325,325,Northrop,StatusActive,46.0,Success,SLC-46,Cape Canaveral AFS,Florida,USA,2017,8,25,Minotaur IV,ORS-5
326,326,SpaceX,StatusRetired,62.0,Success,SLC-4E,Vandenberg AFB,California,USA,2017,8,24,Falcon 9 Block 3,Formosat-5
327,327,VKS RF,StatusActive,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2017,8,22,Soyuz 2.1b/Fregat-M,GLONASS-M No.52S
328,328,MHI,StatusActive,,Success,LA-Y1,Tanegashima Space Center,,Japan,2017,8,19,H-IIA 204,QZS-3
329,329,ULA,StatusActive,109.0,Success,SLC-41,Cape Canaveral AFS,Florida,USA,2017,8,18,Atlas V 401,TDRS-M (TDRS-13)
330,330,VKS RF,StatusActive,65.0,Success,Site 81/24,Baikonur Cosmodrome,,Kazakhstan,2017,8,16,Proton-M/Briz-M,Blagovest-11L
331,331,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,8,14,Falcon 9 Block 4,CRS-12
332,332,Roscosmos,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2017,8,12,Soyuz FG,Soyuz MS-06 (52S)
333,333,Arianespace,StatusActive,37.0,Success,ELV-1 (SLV),Guiana Space Centre,French Guiana,France,2017,8,2,Vega,OPSAT 3000 & VEN†æS
334,334,Roscosmos,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2017,7,28,Soyuz FG,Soyuz MS-05 (51S)
335,335,ISA,StatusActive,,Failure,Imam Khomeini Spaceport,Semnan Space Center,,Iran,2017,7,27,Simorgh,Test Flight
336,336,Roscosmos,StatusActive,48.5,Partial Failure,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,2017,7,14,Soyuz 2.1a/Fregat,Kanopus-V IK & Rideshares
337,337,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,7,5,Falcon 9 Block 3,Intelsat 35e
338,338,CASC,StatusActive,,Failure,LC-101,Wenchang Satellite Launch Center,,China,2017,7,2,Long March 5,Shijian-18
339,339,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2017,6,28,Ariane 5 ECA,"Hellas Sat 3-Inmarsat S EAN, GSAT-17"
340,340,SpaceX,StatusRetired,62.0,Success,SLC-4E,Vandenberg AFB,California,USA,2017,6,25,Falcon 9 Block 3,Iridium-2
341,341,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,6,23,Falcon 9 Block 3,BulgariaSat-1
342,342,VKS RF,StatusActive,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2017,6,23,Soyuz 2.1v/Volga,"Cosmos 2519, 2521 and 2523"
343,343,ISRO,StatusActive,31.0,Success,First Launch Pad,Satish Dhawan Space Centre,,India,2017,6,23,PSLV-XL,Cartosat-2E & Rideshares
344,344,CASC,StatusActive,29.15,Partial Failure,LC-2,Xichang Satellite Launch Center,,China,2017,6,18,Long March 3B/E,ChinaSat 9A
345,345,CASC,StatusActive,64.68,Success,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China,2017,6,15,Long March 4B,HXMT & Others
346,346,Roscosmos,StatusActive,48.5,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,2017,6,14,Soyuz 2.1a,Progress MS-06 (67P)
347,347,ILS,StatusActive,65.0,Success,Site 81/24,Baikonur Cosmodrome,,Kazakhstan,2017,6,8,Proton-M/Briz-M,Echostar 21
348,348,ISRO,StatusActive,62.0,Success,Second Launch Pad,Satish Dhawan Space Centre,,India,2017,6,5,GSLV Mk III,GSAT-19
349,349,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,6,3,Falcon 9 Block 3,CRS-11
350,350,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2017,6,1,Ariane 5 ECA,"ViaSat 2, Eutelsat 172B"
351,351,MHI,StatusActive,90.0,Success,LA-Y1,Tanegashima Space Center,,Japan,2017,6,1,H-IIA 202,QZS-2
352,352,VKS RF,StatusActive,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,2017,5,25,Soyuz 2.1b/Fregat-M,EKS-2
353,353,Rocket Lab,StatusActive,7.5,Failure,Rocket Lab LC-1A,M?hia Peninsula,,New Zealand,2017,5,25,Electron,It's a Test
354,354,Arianespace,StatusActive,,Success,ELS,Guiana Space Centre,French Guiana,France,2017,5,18,Soyuz ST-A/Fregat-M,SES-15
355,355,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,5,15,Falcon 9 Block 3,Inmarsat-5 F4
356,356,ISRO,StatusActive,47.0,Success,Second Launch Pad,Satish Dhawan Space Centre,,India,2017,5,5,GSLV Mk II,GSAT-9
357,357,Arianespace,StatusActive,200.0,Success,ELA-3,Guiana Space Centre,French Guiana,France,2017,5,4,Ariane 5 ECA,"Koreasat 7, SGDC-1"
358,358,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,5,1,Falcon 9 Block 3,NROL-76
359,359,CASC,StatusActive,,Success,LC-201,Wenchang Satellite Launch Center,,China,2017,4,20,Long March 7/YZ-1A,Tianzhou 1
360,360,Roscosmos,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,2017,4,20,Soyuz FG,Soyuz MS-04 (50S)
361,361,ULA,StatusActive,109.0,Success,SLC-41,Cape Canaveral AFS,Florida,USA,2017,4,18,Atlas V 401,CRS OA-7
362,362,CASC,StatusActive,29.15,Success,LC-2,Xichang Satellite Launch Center,,China,2017,4,12,Long March 3B/E,Shijian 13
363,363,SpaceX,StatusRetired,62.0,Success,LC-39A,Kennedy Space Center,Florida,USA,2017,3,30,Falcon 9 Block 3,SES-10
